element_type,xG_per_90,xA_per_90,bps_per_90,form,was_home,FDR,last_minutes_5_match,ict_index,Defensive_Contribution_per_90,xGC_per_90,Saves_per_90,total_points,xG_per_90_L5M,ict_index_per_90,Opponent_xGC_per_90,xG_match,xA_per_90_L5M,is_setpiece_taker,xA_match
2,0.0,0.01,13.0,1.6667,1,4,75.8,1.4,1.95,1.11,0.0,1,0.0119,1.4,1.5,0.0,0.0047,0,0.01
2,0.0,0.0,8.0,1.0,0,2,75.8,2.3,1.2,3.32,0.0,0,0.0047,2.3,1.5,0.0,0.0047,0,0.0
2,0.0,0.01,25.0,2.3333,1,3,90.0,2.0,3.75,1.48,0.0,6,0.004,2.0,1.5,0.0,0.006,1,0.01
2,0.0,0.0,10.0,2.3333,0,2,81.0,2.4,1.5,1.68,0.0,1,0.0,4.8,1.5,0.0,0.0044,0,0.0
2,0.0,0.0,14.0,2.3333,0,4,72.0,1.0,2.1,3.04,0.0,0,0.0,2.0,1.5,0.0,0.005,1,0.0
2,0.0,0.0,12.8571,0.6667,0,3,58.2,0.6,1.9286,0.2571,0.0,1,0.0,2.5714,1.5,0.0,0.0031,0,0.0
3,0.3103,0.0207,5.1724,3.0,1,2,87.0,6.9,0.5172,1.8724,0.0,3,0.3103,7.1379,1.5,0.3,0.0207,0,0.02
3,0.3857,0.0536,-4.2857,2.5,0,3,85.5,5.8,-0.4286,1.8643,0.0,2,0.3474,6.2143,1.5,0.36,0.0368,1,0.05
3,0.12,0.58,21.0,4.0,1,4,87.0,7.2,2.1,1.24,0.0,7,0.269,7.2,1.5,0.12,0.2241,0,0.58
3,0.46,0.5,20.0,5.3333,0,3,87.75,9.5,2.0,2.27,0.0,7,0.3179,9.5,1.5,0.46,0.2949,0,0.5
3,0.68,0.03,8.0,5.3333,1,3,88.2,8.6,0.8,1.89,0.0,2,0.3918,8.6,1.5,0.68,0.2408,0,0.03
3,0.33,0.08,10.0,4.0,0,3,88.8,5.2,1.0,1.12,0.0,3,0.3953,5.2,1.5,0.33,0.2514,0,0.08
3,0.2132,0.0711,16.5789,2.3333,1,4,87.2,5.5,1.6579,0.6395,0.0,2,0.3654,6.5132,1.5,0.18,0.258,0,0.06
3,0.1597,0.0726,10.1613,2.3333,1,4,81.6,3.9,1.0161,1.0161,0.0,2,0.3882,5.6613,1.5,0.11,0.1588,0,0.05
3,0.2793,0.0517,4.1379,2.0,0,3,81.0,2.7,0.4138,1.4069,0.0,2,0.3489,2.7931,1.5,0.27,0.06,0,0.05
3,0.6882,0.0424,2.1176,2.0,1,4,80.0,3.9,0.2118,4.0553,0.0,2,0.3465,4.1294,1.5,0.65,0.063,0,0.04
3,0.3,0.04,3.0,2.3333,1,4,80.0,4.1,0.3,0.42,0.0,3,0.3398,4.1,1.5,0.3,0.054,0,0.04
3,0.79,0.25,30.0,4.3333,0,3,82.8,11.0,3.0,2.73,0.0,8,0.4609,11.0,1.5,0.79,0.0935,0,0.25
3,0.0,0.015,9.0,4.3333,0,3,82.4,0.2,0.9,3.495,0.0,2,0.4391,0.3,1.5,0.0,0.0852,0,0.01
3,0.0,0.0,45.0,3.6667,1,2,66.2,0.0,4.5,10.05,0.0,1,0.4731,0.0,1.5,0.0,0.0924,1,0.0
3,0.0,0.0,32.7273,1.3333,1,2,51.4,1.0,3.2727,3.4364,0.0,1,0.3817,8.1818,1.5,0.0,0.1051,0,0.0
3,0.0,0.0474,-4.7368,0.6667,0,2,37.2,0.2,-0.4737,3.3158,0.0,0,0.3823,0.9474,1.5,0.0,0.1306,0,0.01
3,0.0545,0.0,8.1818,0.6667,0,3,25.8,0.6,0.8182,2.5091,0.0,1,0.014,1.6364,1.5,0.02,0.014,0,0.0
3,0.1823,0.3646,19.3671,2.0,1,4,29.6,8.8,1.9367,1.9139,0.0,5,0.1095,10.0253,1.5,0.16,0.2007,1,0.32
3,0.11,0.03,22.0,4.3333,0,3,46.4,5.7,2.2,0.74,0.0,7,0.1125,5.7,1.5,0.11,0.1397,0,0.03
3,0.1138,0.0621,18.6207,6.3333,1,3,61.6,7.6,1.8621,1.4069,0.0,7,0.1169,7.8621,1.5,0.11,0.1227,0,0.06
3,0.125,0.0875,28.75,7.0,0,4,72.2,6.4,2.875,1.6125,0.0,7,0.1247,8.0,1.5,0.1,0.1197,0,0.07
3,0.2,0.04,9.0,5.6667,1,3,83.6,4.2,0.9,1.69,0.0,3,0.1464,4.2,1.5,0.2,0.112,1,0.04
3,0.3375,0.05,10.0,4.0,0,4,82.2,4.2,1.0,2.6375,0.0,2,0.173,5.25,1.5,0.27,0.0526,0,0.04
3,0.26,0.25,9.0,2.3333,0,4,82.2,6.1,0.9,1.74,0.0,2,0.2058,6.1,1.5,0.26,0.1007,0,0.25
3,0.05,0.01,6.0,2.0,1,4,82.8,5.0,0.6,1.11,0.0,2,0.1913,5.0,1.5,0.05,0.0891,0,0.01
3,0.2676,0.0122,29.1892,3.6667,0,2,83.2,4.6,2.9189,3.7095,0.0,7,0.2163,5.5946,1.5,0.22,0.0757,1,0.01
3,0.88,0.03,26.0,5.6667,1,3,83.2,6.9,2.6,1.48,0.0,8,0.3635,6.9,1.5,0.88,0.0736,0,0.03
3,0.0114,0.1367,13.6709,6.0,0,3,84.6,5.4,1.3671,2.4608,0.0,3,0.3021,6.1519,1.5,0.01,0.0894,0,0.12
3,0.0,0.0,11.25,4.0,0,3,71.4,0.5,1.125,4.2375,0.0,1,0.2924,1.875,1.5,0.0,0.0429,1,0.0
3,0.0,0.0138,9.6923,2.0,1,3,66.4,1.5,0.9692,2.9215,0.0,2,0.3009,2.0769,1.5,0.0,0.0461,0,0.01
3,0.12,0.04,4.0,1.6667,0,3,69.6,4.4,0.4,1.75,0.0,2,0.2612,4.4,1.5,0.12,0.0517,0,0.04
3,0.9,0.0,25.7143,1.6667,1,3,53.0,0.8,2.5714,1.8,0.0,1,0.0679,10.2857,1.5,0.07,0.0577,0,0.0
3,0.0,0.0,30.0,1.3333,0,3,40.2,0.4,3.0,0.36,0.0,1,0.0851,2.4,1.5,0.0,0.0224,0,0.0
3,0.0,0.2045,16.3636,1.0,1,4,22.0,2.3,1.6364,4.4182,0.0,1,0.0,9.4091,1.5,0.0,0.2045,0,0.05
3,0.0,0.0375,26.25,1.0,0,3,23.0,0.7,2.625,2.0625,0.0,1,0.0,2.625,1.5,0.0,0.1174,0,0.01
3,0.0,0.03,0.0,1.0,1,3,25.3333,0.6,0.0,0.69,0.0,1,0.0,1.8,1.5,0.0,0.0829,0,0.01
2,0.0,0.04,25.0,5.0,1,3,90.0,3.9,3.75,2.27,0.0,5,0.0,3.9,1.5,0.0,0.04,0,0.04
2,0.0,0.47,23.0,3.0,0,2,90.0,11.2,3.45,1.8,0.0,1,0.0,11.2,1.5,0.0,0.255,0,0.47
2,0.024,0.012,31.2,4.0,0,2,85.0,0.9,4.68,1.896,0.0,6,0.0071,1.08,1.5,0.02,0.1835,0,0.01
2,0.0,0.04,17.0,3.0,0,2,86.25,3.7,2.55,2.65,0.0,2,0.0052,3.7,1.5,0.0,0.1461,0,0.04
2,0.03,0.11,14.0,3.0,1,2,87.0,6.4,2.1,1.4,0.0,1,0.0103,6.4,1.5,0.03,0.1386,0,0.11
2,0.0,0.0231,13.8462,1.3333,1,2,84.6,1.5,2.0769,1.2231,0.0,1,0.0106,1.7308,1.5,0.0,0.1383,0,0.02
2,0.0,0.02,22.0,2.3333,0,4,84.6,3.0,3.3,2.35,0.0,5,0.0106,3.0,1.5,0.0,0.0426,0,0.02
2,0.0,0.06,7.0,2.0,0,2,87.6,3.7,1.05,1.36,0.0,0,0.0062,3.7,1.5,0.0,0.0514,0,0.06
2,0.0,0.06,22.0,2.6667,0,3,87.6,2.7,3.3,2.1,0.0,3,0.0062,2.7,1.5,0.0,0.0555,0,0.06
2,0.0,0.0103,22.7586,3.0,1,2,87.0,2.9,3.4138,1.6759,0.0,6,0.0,3.0,1.5,0.0,0.0352,0,0.01
2,0.0,0.1,10.0,3.3333,0,3,80.4,1.9,1.5,1.7,0.0,1,0.0,3.8,1.5,0.0,0.0448,0,0.05
2,0.0,0.0,0.0,2.3333,0,4,71.4,0.4,0.0,2.26,0.0,0,0.0,0.8,1.5,0.0,0.0454,0,0.0
3,1.8,1.35,135.0,1.0,1,4,2.0,1.6,13.5,0.0,0.0,1,1.8,72.0,1.5,0.04,1.35,0,0.03
2,0.0,0.78,40.0,12.0,1,3,90.0,8.2,6.0,2.27,0.0,12,0.0,8.2,1.5,0.0,0.78,0,0.78
2,0.0,0.1385,15.2308,6.5,0,4,77.5,2.0,2.2846,1.7308,0.0,1,0.0,2.7692,1.5,0.0,0.511,0,0.1
2,0.0,0.04,15.0,4.3333,1,2,81.6667,2.7,2.25,1.24,0.0,0,0.0,2.7,1.5,0.0,0.338,0,0.04
2,0.0,0.01,15.0,0.6667,0,2,83.75,2.9,2.25,2.27,0.0,1,0.0,2.9,1.5,0.0,0.2499,1,0.01
2,0.0,0.0,90.0,0.6667,1,4,68.0,0.4,13.5,13.32,0.0,1,0.0,7.2,1.5,0.0,0.2462,0,0.0
2,0.0,0.01,29.0,3.3333,0,4,68.0,3.1,4.35,1.01,0.0,8,0.0,3.1,1.5,0.0,0.0424,0,0.01
2,0.0,0.0643,38.5714,3.3333,0,3,57.8,0.9,5.7857,7.3286,0.0,1,0.0,5.7857,1.5,0.0,0.0218,0,0.01
2,0.0342,0.0,13.6709,3.6667,0,3,55.6,1.6,2.0506,3.019,0.0,2,0.0097,1.8228,1.5,0.03,0.0097,0,0.0
2,0.0,0.02,13.0,1.3333,0,3,55.6,1.8,1.95,1.36,0.0,1,0.0097,1.8,1.5,0.0,0.0129,0,0.02
2,0.0,0.0,17.0,1.3333,1,3,72.6,1.7,2.55,1.68,0.0,1,0.0074,1.7,1.5,0.0,0.0099,1,0.0
2,0.0404,0.0506,12.1348,1.0,0,3,72.4,4.2,1.8202,0.7483,0.0,1,0.0174,4.2472,1.5,0.04,0.0199,1,0.05
2,0.0,0.01,13.0,0.6667,1,3,87.6,2.8,1.95,1.36,0.0,0,0.0144,2.8,1.5,0.0,0.0164,0,0.01
2,0.0,0.05,15.0,0.6667,0,3,89.8,3.2,2.25,2.6,0.0,1,0.008,3.2,1.5,0.0,0.0261,0,0.05
2,0.0,0.02,9.0,0.3333,0,4,89.8,2.7,1.35,3.04,0.0,0,0.008,2.7,1.5,0.0,0.0261,1,0.02
2,0.0,0.02,17.0,1.6667,1,4,89.8,5.7,2.55,3.59,0.0,4,0.008,5.7,1.5,0.0,0.0301,1,0.02
2,0.0,0.05,9.0,1.6667,0,2,90.0,3.4,1.35,1.75,0.0,1,0.0,3.4,1.5,0.0,0.03,0,0.05
2,0.0,0.03,13.0,2.0,1,4,90.0,1.9,1.95,0.77,0.0,1,0.0,1.9,1.5,0.0,0.034,0,0.03
2,0.0,0.02,10.0,1.3333,1,3,90.0,2.8,1.5,2.06,0.0,2,0.0,2.8,1.5,0.0,0.028,0,0.02
2,0.0,0.05,12.0,1.0,0,2,90.0,3.5,1.8,1.47,0.0,0,0.0,3.5,1.5,0.0,0.034,1,0.05
2,0.0,0.0314,16.7442,1.3333,1,4,89.2,1.9,2.5116,1.7895,0.0,2,0.0,1.9884,1.5,0.0,0.0363,0,0.03
2,0.04,0.16,11.0,1.0,1,2,89.2,5.8,1.65,2.32,0.0,1,0.0081,5.8,1.5,0.04,0.0585,0,0.16
2,0.0,0.01,23.0,3.0,0,3,89.2,1.6,3.45,1.55,0.0,6,0.0081,1.6,1.5,0.0,0.0545,0,0.01
3,0.0741,0.0741,21.1765,2.0,1,2,85.0,5.0,2.1176,1.6729,0.0,2,0.0741,5.2941,1.5,0.07,0.0741,0,0.07
3,0.0635,0.0318,3.1765,2.0,0,3,85.0,4.0,0.3176,0.8576,0.0,2,0.0688,4.2353,1.5,0.06,0.0529,0,0.03
3,0.59,0.02,7.0,2.0,1,3,86.6667,4.0,0.7,0.95,0.0,2,0.2492,4.0,1.5,0.59,0.0415,0,0.02
3,0.0,0.0,7.8947,1.6667,0,2,79.25,0.6,0.7895,1.9579,0.0,1,0.2044,0.9474,1.5,0.0,0.0341,0,0.0
3,0.0,0.0,25.7143,1.3333,1,3,64.8,0.2,2.5714,2.9571,0.0,1,0.2,2.5714,1.5,0.0,0.0333,0,0.0
3,0.4957,0.0391,27.3913,3.3333,0,3,61.6,6.3,2.7391,0.9522,0.0,8,0.301,8.2174,1.5,0.38,0.0234,0,0.03
3,0.06,0.06,33.0,6.3333,1,2,62.6,6.0,3.3,0.65,0.0,10,0.2962,6.0,1.5,0.06,0.0316,1,0.06
3,0.0222,0.0222,5.5556,6.3333,0,4,60.8,0.7,0.5556,1.2667,0.0,1,0.1362,0.7778,1.5,0.02,0.0326,1,0.02
3,0.72,0.045,18.0,4.0,1,3,53.4,2.3,1.8,3.69,0.0,1,0.209,10.35,1.5,0.16,0.0404,0,0.01
3,0.0,0.0127,11.4085,1.3333,0,2,66.2,1.1,1.1408,1.1535,0.0,2,0.1686,1.3944,1.5,0.0,0.0353,0,0.01
3,0.0,0.1016,15.9677,2.0,1,2,64.8,2.4,1.5968,0.7694,0.0,3,0.0667,3.4839,1.5,0.0,0.0472,0,0.07
3,0.0,0.03,0.0,2.0,0,3,52.8,0.7,0.0,0.96,0.0,1,0.0614,2.1,1.5,0.0,0.0409,0,0.01
3,0.0,0.1674,23.0233,3.3333,1,3,53.8,7.3,2.3023,0.607,0.0,6,0.0535,7.6395,1.5,0.0,0.087,1,0.16
3,0.42,0.06,7.0,3.3333,1,2,67.8,5.6,0.7,0.36,0.0,3,0.1115,5.6,1.5,0.42,0.0823,1,0.06
3,0.54,0.03,1.0,3.6667,0,4,71.6,4.1,0.1,3.23,0.0,2,0.2413,4.1,1.5,0.54,0.083,0,0.03
3,0.2,0.0571,10.0,2.3333,0,2,71.8,3.5,1.0,3.2857,0.0,2,0.2758,5.0,1.5,0.14,0.0752,0,0.04
3,1.17,0.11,32.0,4.3333,1,3,83.8,15.7,3.2,0.29,0.0,9,0.4876,15.7,1.5,1.17,0.0859,1,0.11
3,0.2025,0.0112,6.75,4.3333,0,2,82.6,2.8,0.675,2.0138,0.0,2,0.5339,3.15,1.5,0.18,0.0545,1,0.01
3,0.1,0.3667,20.0,4.0,1,4,75.4,5.5,2.0,4.0833,0.0,1,0.4989,9.1667,1.5,0.06,0.0979,0,0.22
3,0.175,0.0,7.5,1.3333,0,4,64.6,0.5,0.75,8.275,0.0,1,0.4514,1.25,1.5,0.07,0.1059,1,0.0
3,0.12,0.1,9.0,1.3333,1,3,70.0,6.8,0.9,2.84,0.0,2,0.4114,6.8,1.5,0.12,0.1131,0,0.1
3,0.0,1.1872,15.3191,1.3333,0,3,61.4,2.5,1.5319,2.7191,0.0,1,0.1261,4.7872,1.5,0.0,0.2785,0,0.62
3,0.0,0.0435,18.871,1.6667,1,2,57.8,2.1,1.8871,3.0339,0.0,2,0.0779,3.0484,1.5,0.0,0.3021,0,0.03
3,0.0,0.0153,6.1017,1.3333,0,4,58.8,0.5,0.6102,1.7695,0.0,1,0.0582,0.7627,1.5,0.0,0.2327,1,0.01
3,0.26,0.25,7.0,1.6667,1,2,69.6,4.2,0.7,2.47,0.0,2,0.0983,4.2,1.5,0.26,0.2612,0,0.25
3,0.0,0.0143,7.1429,1.6667,0,4,64.2,0.7,0.7143,2.9,0.0,2,0.0729,1.0,1.5,0.0,0.2579,0,0.01
3,0.765,0.045,0.0,1.6667,1,3,58.8,3.7,0.0,0.81,0.0,1,0.1316,16.65,1.5,0.17,0.0949,0,0.01
3,0.0662,0.0265,5.2941,1.6667,0,3,60.0,3.4,0.5294,1.0456,0.0,2,0.144,4.5,1.5,0.05,0.09,0,0.02
3,0.0,3.15,90.0,1.3333,1,3,50.2,3.2,9.0,0.0,0.0,1,0.1721,28.8,1.5,0.0,0.2295,0,0.35
3,0.0,0.0,20.7692,1.3333,0,4,34.8,0.2,2.0769,2.7692,0.0,1,0.1138,1.3846,1.5,0.0,0.2017,1,0.0
3,0.2045,0.0409,-16.3636,0.6667,1,4,26.6,2.2,-1.6364,0.5727,0.0,0,0.1827,9.0,1.5,0.05,0.2639,0,0.01
3,0.0,0.0,12.8571,0.6667,0,2,28.2,1.6,1.2857,0.8679,0.0,1,0.0638,5.1429,1.5,0.0,0.2426,0,0.0
3,0.0,0.0818,16.3636,0.6667,0,3,19.0,0.7,1.6364,0.5727,0.0,1,0.0474,2.8636,1.5,0.0,0.36,1,0.02
3,0.0,0.0,270.0,1.0,1,2,1.0,0.1,27.0,21.6,0.0,1,0.0,9.0,1.5,0.0,0.0,0,0.0
3,0.0,0.0391,27.3913,1.0,0,3,12.0,3.3,2.7391,1.0957,0.0,1,0.0,12.913,1.5,0.0,0.0375,0,0.01
3,0.0,0.1125,45.0,1.0,1,4,10.6667,0.5,4.5,5.4,0.0,1,0.0,5.625,1.5,0.0,0.0562,0,0.01
3,0.0,0.225,8.4375,1.0,0,3,16.0,1.6,0.8438,0.5062,0.0,1,0.0,4.5,1.5,0.0,0.1406,0,0.08
3,0.0,0.05,10.0,1.6667,1,3,30.8,1.7,1.0,0.54,0.0,3,0.0,1.7,1.5,0.0,0.0877,0,0.05
3,0.1,0.09,27.0,3.3333,0,3,48.6,10.0,2.7,0.94,0.0,6,0.037,10.0,1.5,0.1,0.0889,1,0.09
3,0.7286,0.0286,2.8571,4.0,1,3,56.6,4.6,0.2857,0.5,0.0,3,0.194,6.5714,1.5,0.51,0.0795,0,0.02
3,0.17,0.05,9.0,3.6667,0,4,73.0,3.6,0.9,1.22,0.0,2,0.1923,3.6,1.5,0.17,0.0715,0,0.05
3,0.0,0.0,0.0,2.0,1,4,68.6,0.3,0.0,3.06,0.0,1,0.2047,2.7,1.5,0.0,0.0551,0,0.0
3,0.0,0.0,270.0,1.3333,1,4,50.8,0.0,27.0,0.0,0.0,1,0.2764,0.0,1.5,0.0,0.0567,1,0.0
3,0.0,0.0429,4.2857,1.0,0,3,37.0,0.8,0.4286,3.7714,0.0,1,0.3308,3.4286,1.5,0.0,0.0389,0,0.01
3,0.0,0.0818,30.0,1.0,1,4,31.0,2.3,3.0,0.8182,0.0,1,0.0987,6.2727,1.5,0.0,0.0523,0,0.03
3,0.0643,0.0257,9.0,1.6667,1,2,27.0,3.3,0.9,0.6686,0.0,3,0.0333,4.2429,1.5,0.05,0.04,0,0.02
3,0.0,0.126,3.6,1.6667,0,3,35.0,3.9,0.36,0.414,0.0,1,0.0257,7.02,1.5,0.0,0.0669,0,0.07
3,0.3886,0.1841,9.2045,2.3333,1,2,52.4,5.8,0.9205,0.7466,0.0,3,0.1477,5.9318,1.5,0.38,0.1065,0,0.18
3,0.0506,0.0303,6.0674,1.6667,0,4,66.0,4.3,0.6067,0.7685,0.0,1,0.1309,4.3483,1.5,0.05,0.09,0,0.03
3,0.2492,0.0554,4.1538,2.0,1,3,72.4,1.9,0.4154,1.9246,0.0,2,0.1641,2.6308,1.5,0.18,0.0845,1,0.04
3,0.0,0.0429,4.2857,1.0,0,3,62.6,2.1,0.4286,2.0571,0.0,0,0.1754,9.0,1.5,0.0,0.0949,0,0.01
3,0.1,0.51,31.0,3.3333,1,3,70.6,8.5,3.1,1.32,0.0,8,0.181,8.5,1.5,0.1,0.1963,0,0.51
3,0.1328,0.0148,1.4754,3.0,0,2,65.2,1.5,0.1475,1.7262,0.0,1,0.116,2.2131,1.5,0.09,0.1656,1,0.01
3,0.0,0.1227,16.3636,3.3333,0,3,51.8,1.0,1.6364,0.5727,0.0,1,0.1286,4.0909,1.5,0.0,0.2085,0,0.03
2,0.07,0.25,27.0,5.0,1,3,90.0,5.5,4.05,1.9,0.0,5,0.07,5.5,1.5,0.07,0.25,0,0.25
2,0.0,0.0,15.0,3.5,0,2,90.0,1.1,2.25,1.09,0.0,2,0.035,1.1,1.5,0.0,0.125,0,0.0
2,0.0942,0.0105,15.6977,3.0,1,2,88.6667,2.2,2.3547,0.5337,0.0,2,0.0541,2.3023,1.5,0.09,0.088,0,0.01
2,0.08,0.01,30.0,4.3333,1,3,89.0,3.6,4.5,0.54,0.0,9,0.0607,3.6,1.5,0.08,0.0683,0,0.01
2,0.05,0.01,40.0,7.6667,0,3,89.2,6.6,6.0,0.94,0.0,12,0.0585,6.6,1.5,0.05,0.0565,0,0.01
2,0.0,0.15,60.0,7.3333,1,2,72.4,1.7,9.0,1.35,0.0,1,0.0547,25.5,1.5,0.0,0.0099,0,0.01
2,0.0509,0.2377,20.3774,4.6667,0,4,65.0,2.8,3.0566,0.9509,0.0,1,0.0692,4.7547,1.5,0.03,0.0498,0,0.14
2,0.0,0.0115,15.0,1.0,1,2,63.4,1.7,2.25,3.9923,0.0,1,0.0454,1.9615,1.5,0.0,0.0511,0,0.01
2,0.18,0.0,19.0,2.6667,0,2,63.4,8.6,2.85,7.27,0.0,6,0.0738,8.6,1.5,0.18,0.0483,0,0.0
2,0.0,0.0,17.0,2.6667,1,4,63.4,2.0,2.55,2.84,0.0,1,0.0596,2.0,1.5,0.0,0.0454,0,0.0
2,0.07,0.0,16.0,3.0,0,4,80.2,3.4,2.4,1.44,0.0,2,0.0628,3.4,1.5,0.07,0.0337,0,0.0
2,0.0,0.01,11.0,1.0,1,2,87.6,1.4,1.65,2.27,0.0,0,0.0514,1.4,1.5,0.0,0.0041,0,0.01
2,0.0,0.06,23.0,1.6667,0,2,90.0,6.8,3.45,1.5,0.0,3,0.05,6.8,1.5,0.0,0.014,0,0.06
2,0.0,0.0,13.0,1.3333,1,4,90.0,2.5,1.95,2.59,0.0,1,0.014,2.5,1.5,0.0,0.014,0,0.0
2,0.0,0.0,6.25,0.6667,0,3,86.4,1.6,0.9375,2.6375,0.0,-2,0.0146,2.0,1.5,0.0,0.0146,0,0.0
2,0.0,0.0,25.0,1.6667,1,2,86.4,1.4,3.75,0.8,0.0,6,0.0,1.4,1.5,0.0,0.0146,0,0.0
2,0.05,0.03,13.0,1.6667,0,4,86.4,2.6,1.95,1.67,0.0,1,0.0104,2.6,1.5,0.05,0.0188,0,0.03
3,0.0964,0.0321,6.4286,1.0,1,3,84.0,3.0,0.6429,1.6929,0.0,1,0.0964,3.2143,1.5,0.09,0.0321,0,0.03
3,0.07,0.05,7.0,1.0,0,4,87.0,0.5,0.7,1.09,0.0,1,0.0828,0.5,1.5,0.07,0.0414,0,0.05
3,0.02,0.03,7.0,1.3333,1,3,88.0,4.1,0.7,0.95,0.0,2,0.0614,4.1,1.5,0.02,0.0375,1,0.03
3,0.0,0.23,14.0,1.6667,0,3,88.5,2.8,1.4,1.42,0.0,2,0.0458,2.8,1.5,0.0,0.0864,0,0.23
3,0.28,0.06,1.0,2.0,1,2,88.8,6.7,0.1,0.54,0.0,2,0.0932,6.7,1.5,0.28,0.0811,0,0.06
3,0.3262,0.3038,58.5,5.6667,0,2,88.0,13.9,5.85,0.945,0.0,13,0.135,15.6375,1.5,0.29,0.1309,0,0.27
3,0.0,0.25,24.0,6.0,1,4,88.0,10.1,2.4,0.65,0.0,3,0.1207,10.1,1.5,0.0,0.1718,0,0.25
3,0.02,0.09,6.0,5.6667,0,2,88.0,1.9,0.6,1.22,0.0,1,0.1207,1.9,1.5,0.02,0.1841,0,0.09
3,0.1721,0.0132,18.5294,2.3333,1,3,83.6,4.8,1.8529,0.5162,0.0,3,0.155,6.3529,1.5,0.13,0.1464,1,0.01
3,0.04,0.06,13.0,2.0,0,2,83.6,4.1,1.3,0.98,0.0,2,0.1033,4.1,1.5,0.04,0.1464,1,0.06
3,0.02,0.03,8.0,2.3333,1,3,85.6,4.3,0.8,0.56,0.0,2,0.0442,4.3,1.5,0.02,0.0925,1,0.03
3,0.2,0.09,17.0,2.0,1,3,85.6,4.5,1.7,0.58,0.0,2,0.0862,4.5,1.5,0.2,0.0589,0,0.09
3,0.15,0.09,14.0,2.3333,1,2,85.6,7.8,1.4,0.36,0.0,3,0.1136,7.8,1.5,0.15,0.0589,1,0.09
3,0.08,0.06,12.0,2.3333,0,2,90.0,2.1,1.2,3.23,0.0,2,0.098,2.1,1.5,0.08,0.066,1,0.06
3,0.05,0.19,13.0,2.3333,0,4,90.0,3.2,1.3,3.88,0.0,2,0.1,3.2,1.5,0.05,0.092,0,0.19
3,0.13,0.88,32.0,3.6667,1,3,90.0,13.3,3.2,0.29,0.0,7,0.122,13.3,1.5,0.13,0.262,0,0.88
3,0.4,0.07,14.0,3.6667,0,2,90.0,4.9,1.4,1.88,0.0,2,0.162,4.9,1.5,0.4,0.258,0,0.07
3,0.0,0.07,6.0,3.3333,1,4,90.0,3.6,0.6,3.46,0.0,1,0.132,3.6,1.5,0.0,0.254,0,0.07
3,0.0,0.02,6.0,1.3333,0,3,90.0,0.9,0.6,7.27,0.0,1,0.116,0.9,1.5,0.0,0.246,1,0.02
3,0.13,0.07,17.0,2.0,1,3,90.0,6.9,1.7,2.84,0.0,4,0.132,6.9,1.5,0.13,0.222,0,0.07
3,0.0,0.16,15.0,2.3333,0,2,90.0,4.9,1.5,1.44,0.0,2,0.106,4.9,1.5,0.0,0.078,0,0.16
3,0.11,0.3,29.0,3.6667,1,4,90.0,9.2,2.9,2.27,0.0,5,0.048,9.2,1.5,0.11,0.124,0,0.3
3,0.3,0.02,49.0,7.3333,0,3,90.0,12.7,4.9,1.5,0.0,15,0.108,12.7,1.5,0.3,0.114,0,0.02
3,0.05,0.29,8.0,7.3333,1,3,90.0,7.9,0.8,2.59,0.0,2,0.118,7.9,1.5,0.05,0.168,0,0.29
3,0.0,0.4125,15.0,6.3333,0,4,86.4,2.8,1.5,2.6375,0.0,2,0.0958,3.5,1.5,0.0,0.2292,0,0.33
3,0.14,0.57,27.0,3.3333,1,3,86.4,6.8,2.7,0.8,0.0,6,0.125,6.8,1.5,0.14,0.3146,0,0.57
3,0.0,0.1012,23.625,4.3333,0,3,84.4,5.2,2.3625,1.8675,0.0,5,0.1045,5.85,1.5,0.0,0.2773,0,0.09
3,0.27,0.19,7.0,4.3333,1,3,84.4,6.3,0.7,1.42,0.0,2,0.0981,6.3,1.5,0.27,0.3135,0,0.19
3,0.21,0.09,17.0,3.0,1,3,84.4,8.1,1.7,1.42,0.0,2,0.1322,8.1,1.5,0.21,0.2709,0,0.09
3,0.16,0.1,32.0,5.0,0,3,88.0,12.0,3.2,1.27,0.0,11,0.1595,12.0,1.5,0.16,0.2127,0,0.1
3,0.0,0.19,28.0,6.3333,1,3,88.0,5.2,2.8,0.73,0.0,6,0.1309,5.2,1.5,0.0,0.135,0,0.19
3,0.03,0.22,8.0,6.3333,0,2,90.0,4.5,0.8,0.88,0.0,2,0.134,4.5,1.5,0.03,0.158,0,0.22
3,0.41,0.14,33.0,5.3333,1,4,90.0,14.0,3.3,1.48,0.0,8,0.162,14.0,1.5,0.41,0.148,0,0.14
3,0.26,0.1,36.0,6.3333,0,3,90.0,11.9,3.6,1.08,0.0,9,0.172,11.9,1.5,0.26,0.15,0,0.1
3,0.04,0.1,17.0,6.3333,1,4,90.0,6.5,1.7,1.32,0.0,2,0.148,6.5,1.5,0.04,0.15,0,0.1
3,0.15,0.07,14.0,4.3333,0,3,90.0,4.1,1.4,1.44,0.0,2,0.178,4.1,1.5,0.15,0.126,0,0.07
3,0.68,0.59,55.0,6.6667,0,2,90.0,15.5,5.5,1.22,0.0,16,0.308,15.5,1.5,0.68,0.2,0,0.59
2,0.16,0.01,9.0,2.0,1,3,90.0,3.2,1.35,1.9,0.0,2,0.16,3.2,1.5,0.16,0.01,0,0.01
2,0.0,0.01,12.0,2.0,0,3,90.0,1.6,1.8,1.09,0.0,2,0.08,1.6,1.5,0.0,0.01,0,0.01
